# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Fri Apr 24 09:42:32 PDT 2020 [seed=1587746503633]
# -window -working -options
state	posterior	prior	likelihood	treeModel.rootHeight	exponential.popSize	exponential.growthRate	clock.rate	meanRate	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	treeLikelihood	branchRates	location.traitLikelihood	coalescent
92250000	-1632.4142862094561	6.244909747778734	-1638.659195957235	0.38034841948697096	0.38491126217019556	0.29603646078821644	1.0	1.0	2.3462075786613514E-4	-1.4115420690446472E-4	-1.4115420690446472E-4	3.3261079970479495E-4	0.5052920162801247	5723.5290215861305	2428.9656272547977	2428.9656272547973	4037.327464728133	49758.91125821916	-262.45167390410023	0.0	-1376.2075220531347	10.123075813845704
92260000	-1584.2078299476746	37.279672428178735	-1621.4875023758532	0.24662899947203784	0.30233643854255643	2.1236469673254397	1.0	1.0	3.548469908267015E-4	-2.2995798741006076E-4	-2.2995798741006076E-4	4.0327900553335496E-4	0.6078901817129619	4469.8687708344905	2548.8111516461427	2548.8111516461427	3933.057414241415	64166.73350721183	-257.868555216559	0.0	-1363.618947159294	42.225928613299075
92270000	-1585.7862580780213	-1.8417140108091727	-1583.944544067212	0.17675727882058723	0.39408918131922394	7.445090284681919	1.0	1.0	4.3613761340391893E-4	-2.043586572230005E-4	-2.043586572230005E-4	4.3888626349138007E-4	0.46709506074608903	2932.705520981154	1365.5559814757332	1365.5559814757332	2914.3386183066054	52604.61348832025	-270.00308610344086	0.0	-1313.9414579637712	8.768438534411043
92280000	-1634.6162547090778	-19.32445794338961	-1615.291796765688	0.30640608607818	0.4458243419594998	5.278934438546132	1.0	1.0	2.438395669586763E-4	-1.1565034589744841E-4	-1.1565034589744841E-4	3.160837538333827E-4	0.41657553393291463	4962.167814307299	1815.583424222215	1815.583424222215	3828.0134184143685	49779.967810463066	-259.4491410000124	0.0	-1355.8426557656758	-3.7854489579155914
92290000	-1600.0537146614843	1.1442027776056447	-1601.19791743909	0.3693442674319557	0.39557087291770743	4.264412846748456	1.0	1.0	2.232550358561477E-4	-7.024102575183238E-5	-7.024102575183238E-5	2.9592243552763924E-4	0.2732758581838252	4840.683006540544	1148.9988554352594	1148.9988554352592	3651.993659306429	50484.04755500421	-257.6753114149975	0.0	-1343.5226060240923	9.828022027283998
92300000	-1582.6366857320093	-5.011228502722825	-1577.6254572292864	0.26544726885805703	0.35668009575376336	0.5328933914340329	1.0	1.0	2.2982776477700403E-4	-7.980850100389593E-5	-7.980850100389593E-5	3.373590295693839E-4	0.28661686260570524	4740.513942117667	1121.4560113935513	1121.4560113935515	3229.502185258841	50283.106716930815	-246.64695115773964	0.0	-1330.978506071547	0.5374340122335699
92310000	-1610.435943180753	-14.853747819157906	-1595.582195361595	0.31710959459121596	0.3806073857734377	1.1206967620561423	1.0	1.0	2.5209368369663625E-4	-9.309650479538051E-5	-9.309650479538051E-5	3.1292437477048696E-4	0.33146119929975576	4456.387041195108	1325.796553416395	1325.7965534163952	3590.091139486341	42174.649855246986	-257.6503173551761	0.0	-1337.9318780064189	-7.102109815787912
92320000	-1597.275244842207	14.544166443844677	-1611.8194112860517	0.17128543447537395	0.3496698618454735	4.2522114307653025	1.0	1.0	2.9638152044889066E-4	-8.804025625467898E-5	-8.804025625467898E-5	3.141613099463055E-4	0.2885223013270359	3680.405297381177	1031.3931577312844	1031.3931577312842	3472.1147492427317	52840.95671074378	-258.58452025870173	0.0	-1353.23489102735	23.385940456406153
92330000	-1565.149862100075	17.061728759504586	-1582.2115908595797	0.41445183588937445	0.3101179632894178	0.3496900783637912	1.0	1.0	2.320041386108504E-4	-9.669223512301682E-5	-9.669223512301682E-5	2.783562267922519E-4	0.380490013810886	5039.908908993663	1750.7065059863326	1750.706505986332	4200.659487962181	45706.650746838226	-260.0336476615962	0.0	-1322.1779431979835	21.52924511278772
92340000	-1534.009748471745	40.07859343925007	-1574.088341910995	0.7670739869358171	0.311526629249678	-0.9861073537831029	1.0	1.0	1.78163874807785E-4	-1.0618469105423633E-4	-1.0618469105423633E-4	2.4629304154370546E-4	0.5069043429499773	7553.765328807416	3256.666257025712	3256.666257025712	5464.255473617242	39517.14175378705	-250.6896960844919	0.0	-1323.398645826503	45.2561927396085
92350000	-1569.3323174199186	13.792227411363449	-1583.124544831282	0.2722557973006501	0.34985242545093387	4.467745482333344	1.0	1.0	3.107089765834117E-4	-2.0814769768404828E-4	-2.0814769768404828E-4	4.0376109243217166E-4	0.5876685885822075	4916.317546875674	2534.4695109219037	2534.469510921904	3783.2867559060915	54085.966397970165	-251.9035761471801	0.0	-1331.220968684102	25.97442533594024
92360000	-1575.7841758689071	24.180531543915606	-1599.9647074128227	0.2792844757114154	0.31164429311919517	0.7386864696887789	1.0	1.0	2.809794041446146E-4	-1.708857936523924E-4	-1.708857936523924E-4	3.2587127819063853E-4	0.5647362610024091	5225.548434039081	2740.2598853691725	2740.259885369172	4505.679339024683	54960.00492502351	-238.00228528414473	0.0	-1361.9624221286779	28.87921265593598
92370000	-1625.547195356544	-23.29026312397487	-1602.2569322325692	0.33620112290986376	0.4025643459435917	2.9090837667822003	1.0	1.0	2.6465049004765676E-4	-1.4537004380953385E-4	-1.4537004380953385E-4	3.5683018593367155E-4	0.47305079527517363	4867.890731962183	1983.1435704178489	1983.1435704178489	3610.3718757462643	47595.3694593509	-247.13336821516617	0.0	-1355.123564017403	-16.31996643401919
92380000	-1617.1632454932524	-31.6475005474672	-1585.5157449457852	0.48946243968769587	0.429864880893123	1.1857647588451752	1.0	1.0	2.304658069852609E-4	-1.2264224728993412E-4	-1.2264224728993412E-4	2.797285247141647E-4	0.483023735474559	5659.4573769076915	2481.293503602453	2481.2935036024523	4662.775856700724	40894.247084917326	-250.85010044616405	0.0	-1334.665644499621	-24.599287562056265
92390000	-1634.6384798624524	-52.46873891410198	-1582.1697409483504	0.27554942561061846	0.4642621484009832	3.7647531986214315	1.0	1.0	2.955694778488205E-4	-1.6614502970936437E-4	-1.6614502970936437E-4	3.805874928029912E-4	0.4953706886030922	4483.5196667797445	1957.2753238773414	1957.2753238773416	3481.9629964061482	43706.03058954328	-263.30477634342844	0.0	-1318.864964604922	-41.59417514444603
92400000	-1638.2894369944574	-43.773261490296484	-1594.5161755041609	0.7885190248456193	0.42860044580442197	0.4013670767868667	1.0	1.0	1.781979102435587E-4	-6.389555530935575E-5	-6.389555530935575E-5	2.2018894080644448E-4	0.32256823240004795	6263.4519162560155	1817.560577188231	1817.560577188231	5068.983202789303	32434.643487163907	-263.1530952101849	0.0	-1331.363080293976	-37.769967963555665
92410000	-1649.3321375544463	-57.38714625624266	-1591.9449912982036	0.347625178446523	0.4373129753628684	1.885637357266567	1.0	1.0	2.6873197706553056E-4	-1.507151196227218E-4	-1.507151196227218E-4	3.483881995516088E-4	0.49256713414486525	4913.242340956799	2125.5022647316473	2125.5022647316478	3789.868112027732	37931.03470011353	-255.57355961518437	0.0	-1336.3714316830192	-51.82893376453943
92420000	-1612.1957903247376	-33.376724925061026	-1578.8190653996764	0.42734610487454755	0.37398425294737864	-0.8403827436891314	1.0	1.0	3.03487484179149E-4	-1.4640612914685426E-4	-1.4640612914685426E-4	3.651371525797316E-4	0.43980569977559947	4085.23120235731	1638.0225424376144	1638.0225424376142	3395.4817556475655	33649.683707121636	-257.574163386641	0.0	-1321.2449020130355	-29.746374275132748
92430000	-1656.0586690278167	-25.107604458152345	-1630.9510645696644	0.3694164097017394	0.3615325444660938	0.8903899290319256	1.0	1.0	2.3129107148588387E-4	-1.5168321274019463E-4	-1.5168321274019463E-4	3.365603595213658E-4	0.5436590266136406	6137.624159953149	2766.1443923387264	2766.144392338726	4217.899191550788	40966.84330420255	-274.47161313751207	0.0	-1356.4794514321522	-20.273264533080326
92440000	-1631.3663454728826	-12.479608023445884	-1618.8867374494366	0.22284486715572283	0.37538102918676314	5.599952302490297	1.0	1.0	2.9342938439675087E-4	-1.7235903545740271E-4	-1.7235903545740271E-4	4.008665212641615E-4	0.5025535673817971	4559.530370606567	1960.443726600476	1960.443726600476	3337.5203934871124	54569.25414905409	-272.79267895479813	0.0	-1346.0940584946386	1.448003746362433
92450000	-1670.0846658300536	-12.548037347835088	-1657.5366284822185	0.28140478281368153	0.4150171669095604	2.3802145622148165	1.0	1.0	2.3082202512113143E-4	-1.195682885268122E-4	-1.195682885268122E-4	2.9936505238685896E-4	0.4548590494959432	5462.51982485832	2181.764842938501	2181.764842938501	4211.813898065656	49873.524719765795	-289.83264409261085	0.0	-1367.7039843896075	-3.5093860144182365
92460000	-1648.5307504236177	-33.369933513670595	-1615.1608169099472	0.23659314319922442	0.4126023452725239	9.281225058590431	1.0	1.0	3.424970962013806E-4	-1.5965486583603545E-4	-1.5965486583603545E-4	3.7504268790030694E-4	0.4454647678034579	3642.5577979641685	1550.6290224982629	1550.6290224982629	3326.462583587413	48441.994177166875	-273.02911071490144	0.0	-1342.1317061950458	-19.459213702653503
92470000	-1652.307204265335	-43.997688919831646	-1608.3095153455033	0.20607100508332343	0.43995834642692194	0.054381303535029346	1.0	1.0	3.2308650635248185E-4	-1.5081753142823676E-4	-1.5081753142823676E-4	3.461792370924226E-4	0.45096403707175087	3885.292671872956	1692.6787827302762	1692.678782730276	3626.114743493984	46908.46439502622	-272.0586300721151	0.0	-1336.2508852733883	-37.95267961602356
92480000	-1634.5923081421909	-33.10013867532031	-1601.4921694668706	0.40799349315754946	0.4336009431439827	0.938838076103089	1.0	1.0	2.464701086145469E-4	-1.1459791309681874E-4	-1.1459791309681874E-4	2.5254802688412054E-4	0.4593276515807236	5142.197736530788	2333.358674815549	2333.358674815549	5018.443621504733	39078.170483747264	-267.91081150471	0.0	-1333.5813579621606	-25.419845945651588
92490000	-1663.5739725832036	-34.872032442890266	-1628.7019401403134	0.35896756493507326	0.437700979903255	0.9925593639645935	1.0	1.0	2.8962270154542143E-4	-1.326804254472704E-4	-1.326804254472704E-4	2.703503756528252E-4	0.4741623499901429	4454.207103730062	2186.000637602527	2186.000637602527	4771.731836917189	43628.804902917764	-268.81572774030474	0.0	-1359.8862124000086	-23.85006994862291
92500000	-1643.9402157822335	-41.73195276917247	-1602.208263013061	0.21224258488984246	0.42193561841449756	5.849526587963593	1.0	1.0	3.1403617177734583E-4	-1.4012183166857374E-4	-1.4012183166857374E-4	3.2984773838058874E-4	0.4353707151062197	3929.097851409002	1669.1106946722255	1669.1106946722255	3740.752790523576	45015.92805218086	-275.3009878881891	0.0	-1326.9072751248718	-28.455398347641516
92510000	-1591.2694393245304	-5.6549129638031195	-1585.6145263607273	0.24910260719786315	0.35685092122855494	1.1944311055746337	1.0	1.0	3.0807958666173514E-4	-1.6952482826403917E-4	-1.6952482826403917E-4	3.719844525921308E-4	0.5007713305984859	4332.345007889684	1974.3837096556192	1974.3837096556192	3588.0721627098474	45038.8822242624	-272.4315893632503	0.0	-1313.1829369974769	0.33528573117937777
92520000	-1617.1084039238294	-23.212415145061684	-1593.8959887787678	0.4303008474736947	0.44374272904041157	0.6778018363476785	1.0	1.0	2.2190435659024744E-4	-9.186901166755471E-5	-9.186901166755471E-5	2.5845408270321627E-4	0.38361398501440624	5284.044320941792	1878.244384051422	1878.2443840514218	4536.792156537087	38480.61910659175	-265.88026377755494	0.0	-1328.0157250012128	-16.791066876989962
92530000	-1592.2767361154513	0.781899515556506	-1593.0586356310077	0.41538334645978614	0.358619522437342	0.607476599445893	1.0	1.0	2.22437471599527E-4	-1.1129041682542137E-4	-1.1129041682542137E-4	2.7041655429335264E-4	0.45377143841848006	5661.369655506175	2329.946812651782	2329.946812651782	4656.892235210449	45382.42291250316	-262.8593250615996	0.0	-1330.1993105694082	5.831666587105621
92540000	-1622.9227589607797	-22.740696125914994	-1600.1820628348646	0.19684483462675806	0.4240655793093001	4.977679910818306	1.0	1.0	3.3340664093883896E-4	-1.347770957918507E-4	-1.347770957918507E-4	2.780279556733843E-4	0.44267473670889046	3730.341547600158	1808.3239107359911	1808.3239107359914	4473.365428047207	50926.94304452546	-262.0025940925742	0.0	-1338.1794687422903	-12.476880069202304
92550000	-1617.913373804092	-37.77601635741599	-1580.137357446676	0.5574902895858758	0.42490956871503843	1.137437243393698	1.0	1.0	2.4563092241613256E-4	-1.5248568889019015E-4	-1.5248568889019015E-4	3.64327619322205E-4	0.5097315539573423	5500.26084606268	2302.0792816859334	2302.079281685933	3708.294604897584	38233.22718582668	-246.57442327969886	0.0	-1333.5629341669771	-28.74972058775906
92560000	-1657.237002178502	-42.767127829403975	-1614.469874349098	0.47194128849558564	0.4308405243813568	0.7926241531106974	1.0	1.0	2.110665952373765E-4	-1.270753919093188E-4	-1.270753919093188E-4	2.745483182594537E-4	0.5278886344191349	6568.169313786811	3040.0939804244476	3040.0939804244476	5049.461394600481	43086.431651337625	-252.0229950788688	0.0	-1362.4468792702291	-38.367121437236264
92570000	-1665.7626493849327	-37.76927111250623	-1627.9933782724265	0.1739011524492811	0.4604818119557056	-0.09613303266702466	1.0	1.0	3.0942102594044905E-4	-1.8435944550518368E-4	-1.8435944550518368E-4	3.749651782102454E-4	0.5412463907272533	4570.867282791609	2247.3621730835744	2247.362173083574	3771.8767668767173	56667.0368094161	-261.11881889060635	0.0	-1366.8745593818203	-33.642328551947664
92580000	-1628.256827019931	-22.11990682367345	-1606.1369201962575	0.2527633933245934	0.4372432400504378	2.294441737502627	1.0	1.0	3.0744229381212714E-4	-1.4687699799731355E-4	-1.4687699799731355E-4	3.769976934695968E-4	0.4314223449179834	3996.4907105358534	1557.0189639237014	1557.0189639237014	3259.1453277554047	51549.96143259324	-255.66254849712766	0.0	-1350.4743716991297	-16.84478504576254
92590000	-1613.2754516580603	-23.599304349273595	-1589.6761473087868	0.16199694419744248	0.4089354817679628	1.6736782950461353	1.0	1.0	2.963444150108668E-4	-1.6304498392877637E-4	-1.6304498392877637E-4	4.293662918912458E-4	0.45708302791545025	4265.653112975678	1619.8135633502773	1619.8135633502773	2944.1120560163686	54625.29569624498	-250.39317163653186	0.0	-1339.282975672255	-13.535171075887233
92600000	-1660.6197643033881	-51.29894951283327	-1609.3208147905548	0.17340622327108476	0.39977758433493416	0.7858989648013832	1.0	1.0	2.739985963678207E-4	-1.6610143152450663E-4	-1.6610143152450663E-4	3.9872127341876234E-4	0.5025329034231929	4882.736745392027	2034.076477066052	2034.0764770660514	3355.3840837227863	46765.69627096589	-262.78729816032796	0.0	-1346.5335166302268	-45.713816584185324
92610000	-1641.8731642370326	-45.80007341607253	-1596.07309082096	0.22297246452163155	0.4271043618780968	-0.044662260819032795	1.0	1.0	2.3879345506463759E-4	-1.0828209842322498E-4	-1.0828209842322498E-4	3.469823891284409E-4	0.3761765657536433	4877.99934061624	1522.2674731008117	1522.267473100812	3357.041604545511	45664.20449875814	-250.792826330965	0.0	-1345.280264489995	-41.2815934963477
92620000	-1650.6073497524737	-51.14901164093799	-1599.4583381115358	0.5274597294065663	0.4359920795296074	-0.004933700731227564	1.0	1.0	1.8286816151718348E-4	-8.937365610175664E-5	-8.937365610175664E-5	2.66313037317697E-4	0.40498996403945214	6541.304833096932	2195.237358629737	2195.237358629737	4491.692937003701	39043.307314528596	-249.4122774305484	0.0	-1350.0460606809875	-47.502465697539435
92630000	-1581.9184930112353	-9.450982092399272	-1572.467510918836	0.37786651052591386	0.4143429670347147	0.5596633242228748	1.0	1.0	3.1423693489129E-4	-1.1859104408217747E-4	-1.1859104408217747E-4	3.04337347434784E-4	0.3834825902147742	3730.9869207302813	1453.852568919977	1453.852568919977	3852.349716431075	43674.55564984159	-247.24222551798823	0.0	-1325.225285400848	-6.16275676574296
92640000	-1613.6641023131237	-1.1169068303110121	-1612.5471954828126	0.3832353282260922	0.33710376457518587	1.3701014539236214	1.0	1.0	2.4358686558907625E-4	-1.1342466116825791E-4	-1.1342466116825791E-4	3.185072776828794E-4	0.4072122900868611	4921.384788128527	1752.5703215732265	1752.5703215732267	3763.759194512201	53837.672560012004	-261.11757329921386	0.0	-1351.429622183599	2.9685077806278777
92650000	-1575.3464849073175	46.41888632792611	-1621.7653712352437	0.40773301463056655	0.3155484789930208	-0.5424069670912222	1.0	1.0	2.3152031520010523E-4	-8.144605353850458E-5	-8.144605353850458E-5	2.1045649768966826E-4	0.36897277585617727	4999.976776057562	1934.9764947364486	1934.9764947364483	5500.406078661459	46144.83139172085	-256.00865557001015	0.0	-1365.7567156652335	50.93467329623437
92660000	-1543.306485132696	75.3797033896835	-1618.6861885223796	0.23869698941398548	0.2785675137561747	-0.1602334074562789	1.0	1.0	1.8811088127579636E-4	-5.688321804828671E-5	-5.688321804828671E-5	2.6442788047502326E-4	0.2550489716031553	5685.87994821076	1223.1355797635103	1223.1355797635103	4044.868059922044	61401.06524010191	-250.45933790988963	0.0	-1368.22685061249	80.29496162774089
92670000	-1542.9418296480505	64.24141951433755	-1607.1832491623882	0.23186266378666032	0.282177973854974	0.8443269308737804	1.0	1.0	2.573184083996759E-4	-1.2972764107098137E-4	-1.2972764107098137E-4	3.337166631420019E-4	0.4426985980466106	4833.518644837375	1878.9621290218379	1878.9621290218379	3726.9739932958473	59686.318090903216	-258.6611034903575	0.0	-1348.5221456720305	69.41089698595405
92680000	-1582.07767874448	35.35066885237864	-1617.4283475968587	0.16515776210519856	0.3031599055236259	2.116306417647379	1.0	1.0	2.782827940602885E-4	-1.5358093118399295E-4	-1.5358093118399295E-4	3.8041961404709437E-4	0.472022465016547	4623.637344439671	1866.62964420184	1866.62964420184	3382.2617746856727	59258.040517413974	-261.83942809918983	0.0	-1355.588919497669	44.90883807901813
92690000	-1565.9625224253293	37.2478120709223	-1603.2103344962516	0.35643478173369914	0.2874860210217422	0.9496376952521575	1.0	1.0	2.6943500859136796E-4	-1.70046257632383E-4	-1.70046257632383E-4	3.308629610799986E-4	0.5695291930780663	5493.294382890398	2823.266009692894	2823.266009692894	4473.410424719983	59509.390626925946	-259.3167985607723	0.0	-1343.8935359354793	42.63202166914944
92700000	-1518.478940026187	55.73337010376607	-1574.212310129953	0.2186597257912976	0.287466911383256	0.2020641937325105	1.0	1.0	3.7980368351656383E-4	-2.2196547262965372E-4	-2.2196547262965372E-4	4.379456252854113E-4	0.5442466211734114	3741.056529960227	1896.0924207559053	1896.0924207559056	3244.391468453653	61224.9320526745	-261.01187235763905	0.0	-1313.200437772314	63.782244686677764
